sample_id,seed,trial,result,is_head,cumulative_heads,relative_frequency_heads
sample_3,2702,580,H,True,303,0.5224137931034483
sample_3,2702,581,H,True,304,0.5232358003442341
sample_3,2702,582,T,False,304,0.5223367697594502
sample_3,2702,583,T,False,304,0.5214408233276158
sample_3,2702,584,H,True,305,0.5222602739726028
sample_3,2702,585,H,True,306,0.5230769230769231
sample_3,2702,586,H,True,307,0.5238907849829352
sample_3,2702,587,T,False,307,0.5229982964224872
sample_3,2702,588,T,False,307,0.5221088435374149
sample_3,2702,589,H,True,308,0.5229202037351444
sample_3,2702,590,H,True,309,0.523728813559322
sample_3,2702,591,H,True,310,0.5245346869712352
sample_3,2702,592,H,True,311,0.5253378378378378
sample_3,2702,593,T,False,311,0.524451939291737
sample_3,2702,594,T,False,311,0.5235690235690236
sample_3,2702,595,H,True,312,0.5243697478991597
sample_3,2702,596,H,True,313,0.5251677852348994
sample_3,2702,597,H,True,314,0.525963149078727
sample_3,2702,598,T,False,314,0.5250836120401338
sample_3,2702,599,T,False,314,0.5242070116861436
sample_3,2702,600,H,True,315,0.525
sample_3,2702,601,H,True,316,0.5257903494176372
sample_3,2702,602,H,True,317,0.526578073089701
sample_3,2702,603,H,True,318,0.527363184079602
sample_3,2702,604,H,True,319,0.5281456953642384
sample_3,2702,605,H,True,320,0.5289256198347108
sample_3,2702,606,H,True,321,0.5297029702970297
sample_3,2702,607,T,False,321,0.528830313014827
sample_3,2702,608,H,True,322,0.5296052631578947
sample_3,2702,609,T,False,322,0.5287356321839081
sample_3,2702,610,T,False,322,0.5278688524590164
sample_3,2702,611,H,True,323,0.5286415711947627
sample_3,2702,612,T,False,323,0.5277777777777778
sample_3,2702,613,H,True,324,0.5285481239804242
sample_3,2702,614,T,False,324,0.5276872964169381
sample_3,2702,615,T,False,324,0.526829268292683
sample_3,2702,616,T,False,324,0.525974025974026
sample_3,2702,617,T,False,324,0.5251215559157212
sample_3,2702,618,T,False,324,0.5242718446601942
sample_3,2702,619,T,False,324,0.5234248788368336
sample_3,2702,620,H,True,325,0.5241935483870968
sample_3,2702,621,H,True,326,0.5249597423510467
sample_3,2702,622,T,False,326,0.5241157556270096
sample_3,2702,623,H,True,327,0.5248796147672552
sample_3,2702,624,T,False,327,0.5240384615384616
sample_3,2702,625,T,False,327,0.5232
sample_3,2702,626,T,False,327,0.5223642172523961
sample_3,2702,627,T,False,327,0.5215311004784688
sample_3,2702,628,T,False,327,0.5207006369426752
sample_3,2702,629,H,True,328,0.5214626391096979
sample_3,2702,630,H,True,329,0.5222222222222223
sample_3,2702,631,T,False,329,0.5213946117274167
sample_3,2702,632,T,False,329,0.5205696202531646
sample_3,2702,633,H,True,330,0.5213270142180095
sample_3,2702,634,H,True,331,0.5220820189274448
sample_3,2702,635,H,True,332,0.5228346456692914
sample_3,2702,636,H,True,333,0.5235849056603774
sample_3,2702,637,T,False,333,0.5227629513343799
sample_3,2702,638,H,True,334,0.5235109717868338
sample_3,2702,639,H,True,335,0.5242566510172144
sample_3,2702,640,H,True,336,0.525
sample_3,2702,641,H,True,337,0.5257410296411856
sample_3,2702,642,H,True,338,0.5264797507788161
sample_3,2702,643,T,False,338,0.5256609642301711
sample_3,2702,644,H,True,339,0.5263975155279503
sample_3,2702,645,H,True,340,0.5271317829457365
sample_3,2702,646,T,False,340,0.5263157894736842
sample_3,2702,647,T,False,340,0.5255023183925811
sample_3,2702,648,T,False,340,0.5246913580246914
sample_3,2702,649,H,True,341,0.5254237288135594
sample_3,2702,650,H,True,342,0.5261538461538462
sample_3,2702,651,H,True,343,0.5268817204301075
sample_3,2702,652,H,True,344,0.5276073619631901
sample_3,2702,653,T,False,344,0.5267993874425727
sample_3,2702,654,H,True,345,0.5275229357798165
sample_3,2702,655,H,True,346,0.5282442748091603
sample_3,2702,656,T,False,346,0.5274390243902439
sample_3,2702,657,H,True,347,0.528158295281583
sample_3,2702,658,H,True,348,0.5288753799392097
sample_3,2702,659,T,False,348,0.5280728376327769
sample_3,2702,660,H,True,349,0.5287878787878788
sample_3,2702,661,T,False,349,0.5279878971255674
sample_3,2702,662,H,True,350,0.5287009063444109
sample_3,2702,663,T,False,350,0.5279034690799397
sample_3,2702,664,T,False,350,0.5271084337349398
sample_3,2702,665,H,True,351,0.5278195488721804
sample_3,2702,666,T,False,351,0.527027027027027
sample_3,2702,667,H,True,352,0.527736131934033
sample_3,2702,668,H,True,353,0.5284431137724551
sample_3,2702,669,H,True,354,0.5291479820627802
sample_3,2702,670,T,False,354,0.5283582089552239
sample_3,2702,671,T,False,354,0.5275707898658718
sample_3,2702,672,T,False,354,0.5267857142857143
sample_3,2702,673,T,False,354,0.5260029717682021
sample_3,2702,674,T,False,354,0.5252225519287834
sample_3,2702,675,T,False,354,0.5244444444444445
sample_3,2702,676,H,True,355,0.5251479289940828
sample_3,2702,677,T,False,355,0.5243722304283605
sample_3,2702,678,H,True,356,0.5250737463126843
sample_3,2702,679,H,True,357,0.5257731958762887
sample_3,2702,680,H,True,358,0.5264705882352941
sample_3,2702,681,T,False,358,0.5256975036710719
sample_3,2702,682,H,True,359,0.5263929618768328
sample_3,2702,683,T,False,359,0.5256222547584187
sample_3,2702,684,H,True,360,0.5263157894736842
sample_3,2702,685,H,True,361,0.527007299270073
sample_3,2702,686,H,True,362,0.5276967930029155
sample_3,2702,687,T,False,362,0.5269286754002911
sample_3,2702,688,H,True,363,0.5276162790697675
sample_3,2702,689,T,False,363,0.5268505079825835
sample_3,2702,690,T,False,363,0.5260869565217391
sample_3,2702,691,T,False,363,0.5253256150506512
sample_3,2702,692,H,True,364,0.5260115606936416
sample_3,2702,693,T,False,364,0.5252525252525253
sample_3,2702,694,T,False,364,0.5244956772334294
sample_3,2702,695,T,False,364,0.5237410071942447
sample_3,2702,696,T,False,364,0.5229885057471264
sample_3,2702,697,H,True,365,0.5236728837876614
sample_3,2702,698,T,False,365,0.5229226361031518
sample_3,2702,699,T,False,365,0.5221745350500715
sample_3,2702,700,H,True,366,0.5228571428571429
sample_3,2702,701,H,True,367,0.5235378031383737
sample_3,2702,702,T,False,367,0.5227920227920227
sample_3,2702,703,T,False,367,0.5220483641536273
sample_3,2702,704,T,False,367,0.5213068181818182
sample_3,2702,705,H,True,368,0.5219858156028369
sample_3,2702,706,H,True,369,0.5226628895184136
sample_3,2702,707,T,False,369,0.521923620933522
sample_3,2702,708,H,True,370,0.5225988700564972
sample_3,2702,709,H,True,371,0.5232722143864598
sample_3,2702,710,H,True,372,0.523943661971831
sample_3,2702,711,H,True,373,0.5246132208157525
sample_3,2702,712,H,True,374,0.5252808988764045
sample_3,2702,713,H,True,375,0.5259467040673211
sample_3,2702,714,H,True,376,0.5266106442577031
sample_3,2702,715,T,False,376,0.5258741258741259
sample_3,2702,716,T,False,376,0.5251396648044693
sample_3,2702,717,H,True,377,0.5258019525801952
sample_3,2702,718,H,True,378,0.5264623955431755
sample_3,2702,719,T,False,378,0.5257301808066759
sample_3,2702,720,H,True,379,0.5263888888888889
sample_3,2702,721,T,False,379,0.5256588072122053
sample_3,2702,722,H,True,380,0.5263157894736842
sample_3,2702,723,T,False,380,0.5255878284923928
sample_3,2702,724,T,False,380,0.5248618784530387
sample_3,2702,725,T,False,380,0.5241379310344828
sample_3,2702,726,T,False,380,0.5234159779614325
sample_3,2702,727,T,False,380,0.5226960110041265
sample_3,2702,728,H,True,381,0.5233516483516484
sample_3,2702,729,T,False,381,0.522633744855967
sample_3,2702,730,H,True,382,0.5232876712328767
sample_3,2702,731,T,False,382,0.5225718194254446
sample_3,2702,732,H,True,383,0.523224043715847
sample_3,2702,733,H,True,384,0.5238744884038199
sample_3,2702,734,T,False,384,0.5231607629427792
sample_3,2702,735,H,True,385,0.5238095238095238
sample_3,2702,736,T,False,385,0.5230978260869565
sample_3,2702,737,H,True,386,0.5237449118046132
sample_3,2702,738,H,True,387,0.524390243902439
sample_3,2702,739,T,False,387,0.523680649526387
sample_3,2702,740,T,False,387,0.522972972972973
sample_3,2702,741,H,True,388,0.5236167341430499
sample_3,2702,742,H,True,389,0.5242587601078167
sample_3,2702,743,H,True,390,0.5248990578734859
sample_3,2702,744,H,True,391,0.5255376344086021
sample_3,2702,745,T,False,391,0.5248322147651007
sample_3,2702,746,T,False,391,0.5241286863270778
sample_3,2702,747,H,True,392,0.5247657295850067
sample_3,2702,748,H,True,393,0.5254010695187166
sample_3,2702,749,T,False,393,0.5246995994659546
sample_3,2702,750,H,True,394,0.5253333333333333
sample_3,2702,751,H,True,395,0.525965379494008
sample_3,2702,752,H,True,396,0.526595744680851
sample_3,2702,753,T,False,396,0.5258964143426295
sample_3,2702,754,H,True,397,0.5265251989389921
sample_3,2702,755,T,False,397,0.5258278145695364
sample_3,2702,756,H,True,398,0.5264550264550265
sample_3,2702,757,T,False,398,0.5257595772787318
sample_3,2702,758,T,False,398,0.525065963060686
sample_3,2702,759,H,True,399,0.525691699604743
sample_3,2702,760,T,False,399,0.525
sample_3,2702,761,T,False,399,0.5243101182654402
sample_3,2702,762,H,True,400,0.5249343832020997
sample_3,2702,763,H,True,401,0.5255570117955439
sample_3,2702,764,H,True,402,0.5261780104712042
sample_3,2702,765,H,True,403,0.526797385620915
sample_3,2702,766,H,True,404,0.5274151436031331
sample_3,2702,767,T,False,404,0.5267275097783573
sample_3,2702,768,T,False,404,0.5260416666666666
sample_3,2702,769,T,False,404,0.5253576072821846
sample_3,2702,770,H,True,405,0.525974025974026
sample_3,2702,771,H,True,406,0.5265888456549935
sample_3,2702,772,T,False,406,0.5259067357512953
sample_3,2702,773,H,True,407,0.5265200517464425
sample_3,2702,774,T,False,407,0.5258397932816538
sample_3,2702,775,H,True,408,0.5264516129032258
sample_3,2702,776,T,False,408,0.5257731958762887
sample_3,2702,777,T,False,408,0.525096525096525
sample_3,2702,778,T,False,408,0.5244215938303342
sample_3,2702,779,H,True,409,0.5250320924261874
sample_3,2702,780,T,False,409,0.5243589743589744
sample_3,2702,781,H,True,410,0.5249679897567221
sample_3,2702,782,T,False,410,0.5242966751918159
sample_3,2702,783,H,True,411,0.524904214559387
sample_3,2702,784,H,True,412,0.5255102040816326
sample_3,2702,785,H,True,413,0.5261146496815287
sample_3,2702,786,H,True,414,0.5267175572519084
sample_3,2702,787,H,True,415,0.5273189326556544
sample_3,2702,788,T,False,415,0.5266497461928934
sample_3,2702,789,T,False,415,0.5259822560202788
sample_3,2702,790,H,True,416,0.5265822784810127
sample_3,2702,791,H,True,417,0.527180783817952
sample_3,2702,792,H,True,418,0.5277777777777778
sample_3,2702,793,T,False,418,0.5271122320302648
sample_3,2702,794,H,True,419,0.5277078085642317
sample_3,2702,795,T,False,419,0.5270440251572327
sample_3,2702,796,T,False,419,0.5263819095477387
sample_3,2702,797,T,False,419,0.5257214554579673
sample_3,2702,798,H,True,420,0.5263157894736842
sample_3,2702,799,T,False,420,0.5256570713391739
sample_3,2702,800,H,True,421,0.52625
sample_3,2702,801,H,True,422,0.5268414481897628
sample_3,2702,802,T,False,422,0.5261845386533666
sample_3,2702,803,T,False,422,0.5255292652552926
sample_3,2702,804,H,True,423,0.5261194029850746
sample_3,2702,805,H,True,424,0.5267080745341615
sample_3,2702,806,T,False,424,0.5260545905707196
sample_3,2702,807,T,False,424,0.5254027261462205
sample_3,2702,808,H,True,425,0.525990099009901
sample_3,2702,809,H,True,426,0.5265760197775031
sample_3,2702,810,T,False,426,0.5259259259259259
sample_3,2702,811,H,True,427,0.5265104808877928
sample_3,2702,812,T,False,427,0.5258620689655172
sample_3,2702,813,H,True,428,0.5264452644526445
sample_3,2702,814,T,False,428,0.5257985257985258
sample_3,2702,815,H,True,429,0.5263803680981595
sample_3,2702,816,H,True,430,0.5269607843137255
sample_3,2702,817,H,True,431,0.5275397796817626
sample_3,2702,818,T,False,431,0.5268948655256723
sample_3,2702,819,T,False,431,0.5262515262515263
sample_3,2702,820,H,True,432,0.526829268292683
sample_3,2702,821,H,True,433,0.5274056029232643
sample_3,2702,822,H,True,434,0.5279805352798054
sample_3,2702,823,H,True,435,0.528554070473876
sample_3,2702,824,T,False,435,0.5279126213592233
sample_3,2702,825,H,True,436,0.5284848484848484
sample_3,2702,826,T,False,436,0.5278450363196125
sample_3,2702,827,H,True,437,0.528415961305925
sample_3,2702,828,H,True,438,0.5289855072463768
sample_3,2702,829,T,False,438,0.5283474065138721
sample_3,2702,830,H,True,439,0.5289156626506024
sample_3,2702,831,T,False,439,0.5282791817087846
sample_3,2702,832,T,False,439,0.5276442307692307
sample_3,2702,833,T,False,439,0.5270108043217286
sample_3,2702,834,T,False,439,0.526378896882494
sample_3,2702,835,H,True,440,0.5269461077844312
sample_3,2702,836,H,True,441,0.527511961722488
sample_3,2702,837,H,True,442,0.5280764635603346
sample_3,2702,838,T,False,442,0.5274463007159904
sample_3,2702,839,H,True,443,0.5280095351609059
sample_3,2702,840,T,False,443,0.5273809523809524
sample_3,2702,841,T,False,443,0.5267538644470868
sample_3,2702,842,H,True,444,0.5273159144893111
sample_3,2702,843,T,False,444,0.5266903914590747
sample_3,2702,844,T,False,444,0.5260663507109005
sample_3,2702,845,H,True,445,0.5266272189349113
sample_3,2702,846,T,False,445,0.5260047281323877
sample_3,2702,847,H,True,446,0.526564344746163
sample_3,2702,848,H,True,447,0.527122641509434
sample_3,2702,849,H,True,448,0.5276796230859835
sample_3,2702,850,H,True,449,0.528235294117647
sample_3,2702,851,H,True,450,0.5287896592244419
sample_3,2702,852,H,True,451,0.5293427230046949
sample_3,2702,853,H,True,452,0.52989449003517
sample_3,2702,854,T,False,452,0.5292740046838408
sample_3,2702,855,H,True,453,0.5298245614035088
sample_3,2702,856,T,False,453,0.5292056074766355
sample_3,2702,857,H,True,454,0.5297549591598599
sample_3,2702,858,T,False,454,0.5291375291375291
sample_3,2702,859,T,False,454,0.5285215366705471
sample_3,2702,860,H,True,455,0.5290697674418605
sample_3,2702,861,T,False,455,0.5284552845528455
sample_3,2702,862,H,True,456,0.5290023201856149
sample_3,2702,863,T,False,456,0.5283893395133256
sample_3,2702,864,H,True,457,0.5289351851851852
sample_3,2702,865,T,False,457,0.5283236994219653
sample_3,2702,866,H,True,458,0.5288683602771362
sample_3,2702,867,H,True,459,0.5294117647058824
sample_3,2702,868,H,True,460,0.5299539170506913
sample_3,2702,869,T,False,460,0.5293440736478712
sample_3,2702,870,T,False,460,0.5287356321839081
sample_3,2702,871,T,False,460,0.5281285878300803
sample_3,2702,872,T,False,460,0.5275229357798165
sample_3,2702,873,T,False,460,0.5269186712485682
sample_3,2702,874,H,True,461,0.5274599542334096
sample_3,2702,875,H,True,462,0.528
sample_3,2702,876,H,True,463,0.5285388127853882
sample_3,2702,877,H,True,464,0.5290763968072976
sample_3,2702,878,H,True,465,0.5296127562642369
sample_3,2702,879,H,True,466,0.5301478953356087
sample_3,2702,880,H,True,467,0.5306818181818181
sample_3,2702,881,T,False,467,0.5300794551645857
sample_3,2702,882,H,True,468,0.5306122448979592
sample_3,2702,883,H,True,469,0.5311438278595696
sample_3,2702,884,H,True,470,0.5316742081447964
sample_3,2702,885,H,True,471,0.5322033898305085
sample_3,2702,886,H,True,472,0.5327313769751693
sample_3,2702,887,T,False,472,0.532130777903044
sample_3,2702,888,T,False,472,0.5315315315315315
sample_3,2702,889,H,True,473,0.532058492688414
sample_3,2702,890,H,True,474,0.5325842696629214
sample_3,2702,891,H,True,475,0.5331088664421998
sample_3,2702,892,T,False,475,0.5325112107623319
sample_3,2702,893,T,False,475,0.5319148936170213
sample_3,2702,894,T,False,475,0.5313199105145414
sample_3,2702,895,H,True,476,0.5318435754189944
sample_3,2702,896,H,True,477,0.5323660714285714
sample_3,2702,897,H,True,478,0.5328874024526199
sample_3,2702,898,H,True,479,0.5334075723830735
sample_3,2702,899,T,False,479,0.5328142380422692
sample_3,2702,900,T,False,479,0.5322222222222223
sample_3,2702,901,T,False,479,0.5316315205327414
sample_3,2702,902,T,False,479,0.5310421286031042
sample_3,2702,903,T,False,479,0.530454042081949
sample_3,2702,904,H,True,480,0.5309734513274337
sample_3,2702,905,T,False,480,0.5303867403314917
sample_3,2702,906,H,True,481,0.5309050772626932
sample_3,2702,907,H,True,482,0.5314222712238148
sample_3,2702,908,T,False,482,0.5308370044052864
sample_3,2702,909,H,True,483,0.5313531353135313
sample_3,2702,910,T,False,483,0.5307692307692308
sample_3,2702,911,H,True,484,0.531284302963776
sample_3,2702,912,H,True,485,0.5317982456140351
sample_3,2702,913,T,False,485,0.5312157721796276
sample_3,2702,914,H,True,486,0.5317286652078774
sample_3,2702,915,H,True,487,0.5322404371584699
sample_3,2702,916,H,True,488,0.5327510917030568
sample_3,2702,917,H,True,489,0.5332606324972737
sample_3,2702,918,H,True,490,0.5337690631808278
sample_3,2702,919,T,False,490,0.5331882480957563
sample_3,2702,920,H,True,491,0.533695652173913
sample_3,2702,921,T,False,491,0.5331161780673181
sample_3,2702,922,H,True,492,0.5336225596529284
sample_3,2702,923,H,True,493,0.5341278439869989
sample_3,2702,924,H,True,494,0.5346320346320347
sample_3,2702,925,T,False,494,0.534054054054054
sample_3,2702,926,T,False,494,0.5334773218142549
sample_3,2702,927,T,False,494,0.5329018338727076
sample_3,2702,928,H,True,495,0.5334051724137931
sample_3,2702,929,T,False,495,0.5328310010764262
sample_3,2702,930,T,False,495,0.532258064516129
sample_3,2702,931,T,False,495,0.5316863587540279
sample_3,2702,932,H,True,496,0.5321888412017167
sample_3,2702,933,H,True,497,0.5326902465166131
sample_3,2702,934,H,True,498,0.5331905781584583
sample_3,2702,935,T,False,498,0.532620320855615
sample_3,2702,936,H,True,499,0.5331196581196581
sample_3,2702,937,H,True,500,0.5336179295624333
sample_3,2702,938,H,True,501,0.5341151385927505
sample_3,2702,939,T,False,501,0.5335463258785943
sample_3,2702,940,H,True,502,0.5340425531914894
sample_3,2702,941,T,False,502,0.5334750265674814
sample_3,2702,942,T,False,502,0.5329087048832272
sample_3,2702,943,T,False,502,0.5323435843054083
sample_3,2702,944,T,False,502,0.5317796610169492
sample_3,2702,945,H,True,503,0.5322751322751322
sample_3,2702,946,T,False,503,0.5317124735729387
sample_3,2702,947,H,True,504,0.53220696937698
sample_3,2702,948,H,True,505,0.5327004219409283
sample_3,2702,949,H,True,506,0.5331928345626976
sample_3,2702,950,H,True,507,0.5336842105263158
sample_3,2702,951,H,True,508,0.5341745531019979
sample_3,2702,952,T,False,508,0.5336134453781513
sample_3,2702,953,H,True,509,0.534102833158447
sample_3,2702,954,H,True,510,0.5345911949685535
sample_3,2702,955,T,False,510,0.5340314136125655
sample_3,2702,956,H,True,511,0.5345188284518828
sample_3,2702,957,H,True,512,0.5350052246603971
sample_3,2702,958,H,True,513,0.535490605427975
sample_3,2702,959,T,False,513,0.5349322210636079
sample_3,2702,960,H,True,514,0.5354166666666667
sample_3,2702,961,H,True,515,0.5359001040582726
sample_3,2702,962,H,True,516,0.5363825363825364
sample_3,2702,963,T,False,516,0.5358255451713395
sample_3,2702,964,H,True,517,0.5363070539419087
sample_3,2702,965,H,True,518,0.5367875647668394
sample_3,2702,966,H,True,519,0.5372670807453416
sample_3,2702,967,T,False,519,0.5367114788004137
sample_3,2702,968,T,False,519,0.5361570247933884
sample_3,2702,969,T,False,519,0.5356037151702786
sample_3,2702,970,T,False,519,0.5350515463917526
sample_3,2702,971,T,False,519,0.5345005149330587
sample_3,2702,972,H,True,520,0.5349794238683128
sample_3,2702,973,H,True,521,0.5354573484069887
sample_3,2702,974,H,True,522,0.5359342915811088
sample_3,2702,975,T,False,522,0.5353846153846153
sample_3,2702,976,H,True,523,0.5358606557377049
sample_3,2702,977,T,False,523,0.5353121801432958
sample_3,2702,978,T,False,523,0.5347648261758691
sample_3,2702,979,T,False,523,0.5342185903983657
sample_3,2702,980,H,True,524,0.5346938775510204
sample_3,2702,981,T,False,524,0.5341488277268094
sample_3,2702,982,H,True,525,0.5346232179226069
sample_3,2702,983,T,False,525,0.5340793489318413
sample_3,2702,984,H,True,526,0.5345528455284553
sample_3,2702,985,H,True,527,0.5350253807106599
sample_3,2702,986,T,False,527,0.5344827586206896
sample_3,2702,987,T,False,527,0.5339412360688957
sample_3,2702,988,H,True,528,0.5344129554655871
sample_3,2702,989,T,False,528,0.5338725985844287
sample_3,2702,990,H,True,529,0.5343434343434343
sample_3,2702,991,T,False,529,0.5338042381432896
sample_3,2702,992,H,True,530,0.5342741935483871
sample_3,2702,993,H,True,531,0.5347432024169184
sample_3,2702,994,H,True,532,0.5352112676056338
sample_3,2702,995,T,False,532,0.5346733668341709
sample_3,2702,996,H,True,533,0.535140562248996
sample_3,2702,997,H,True,534,0.5356068204613842
sample_3,2702,998,H,True,535,0.5360721442885772
sample_3,2702,999,T,False,535,0.5355355355355356
sample_3,2702,1000,H,True,536,0.536
sample_3,2702,1001,T,False,536,0.5354645354645354
sample_3,2702,1002,H,True,537,0.5359281437125748
sample_3,2702,1003,T,False,537,0.5353938185443669
sample_3,2702,1004,H,True,538,0.5358565737051793
sample_3,2702,1005,T,False,538,0.5353233830845772
sample_3,2702,1006,H,True,539,0.5357852882703777
sample_3,2702,1007,H,True,540,0.5362462760675273
sample_3,2702,1008,H,True,541,0.5367063492063492
sample_3,2702,1009,T,False,541,0.5361744301288405
sample_3,2702,1010,T,False,541,0.5356435643564357
sample_3,2702,1011,H,True,542,0.5361028684470821
sample_3,2702,1012,H,True,543,0.5365612648221344
sample_3,2702,1013,T,False,543,0.5360315893385982
sample_3,2702,1014,T,False,543,0.5355029585798816
sample_3,2702,1015,H,True,544,0.5359605911330049
sample_3,2702,1016,T,False,544,0.5354330708661418
sample_3,2702,1017,T,False,544,0.5349065880039331
sample_3,2702,1018,T,False,544,0.5343811394891945
sample_3,2702,1019,H,True,545,0.534838076545633
sample_3,2702,1020,T,False,545,0.5343137254901961
sample_3,2702,1021,H,True,546,0.534769833496572
sample_3,2702,1022,T,False,546,0.5342465753424658
sample_3,2702,1023,H,True,547,0.5347018572825024
sample_3,2702,1024,T,False,547,0.5341796875
sample_3,2702,1025,T,False,547,0.5336585365853659
sample_3,2702,1026,H,True,548,0.5341130604288499
sample_3,2702,1027,H,True,549,0.5345666991236612
sample_3,2702,1028,T,False,549,0.5340466926070039
sample_3,2702,1029,T,False,549,0.5335276967930029
sample_3,2702,1030,H,True,550,0.5339805825242718
sample_3,2702,1031,H,True,551,0.5344325897187197
sample_3,2702,1032,T,False,551,0.5339147286821705
sample_3,2702,1033,H,True,552,0.5343659244917716
sample_3,2702,1034,T,False,552,0.5338491295938105
sample_3,2702,1035,T,False,552,0.5333333333333333
sample_3,2702,1036,H,True,553,0.5337837837837838
sample_3,2702,1037,T,False,553,0.5332690453230472
sample_3,2702,1038,H,True,554,0.5337186897880539
sample_3,2702,1039,T,False,554,0.5332050048123196
sample_3,2702,1040,T,False,554,0.5326923076923077
sample_3,2702,1041,H,True,555,0.5331412103746398
sample_3,2702,1042,T,False,555,0.5326295585412668
sample_3,2702,1043,H,True,556,0.5330776605944392
sample_3,2702,1044,H,True,557,0.5335249042145593
sample_3,2702,1045,T,False,557,0.5330143540669856
sample_3,2702,1046,H,True,558,0.5334608030592735
sample_3,2702,1047,T,False,558,0.5329512893982808
sample_3,2702,1048,H,True,559,0.5333969465648855
sample_3,2702,1049,H,True,560,0.5338417540514776
sample_3,2702,1050,T,False,560,0.5333333333333333
sample_3,2702,1051,H,True,561,0.5337773549000951
sample_3,2702,1052,T,False,561,0.5332699619771863
sample_3,2702,1053,H,True,562,0.533713200379867
sample_3,2702,1054,T,False,562,0.5332068311195446
sample_3,2702,1055,H,True,563,0.533649289099526
sample_3,2702,1056,H,True,564,0.5340909090909091
sample_3,2702,1057,T,False,564,0.533585619678335
sample_3,2702,1058,H,True,565,0.5340264650283554
sample_3,2702,1059,H,True,566,0.534466477809254
sample_3,2702,1060,H,True,567,0.5349056603773585
sample_3,2702,1061,H,True,568,0.5353440150801131
sample_3,2702,1062,H,True,569,0.5357815442561206
sample_3,2702,1063,T,False,569,0.535277516462841
sample_3,2702,1064,H,True,570,0.5357142857142857
sample_3,2702,1065,H,True,571,0.536150234741784
sample_3,2702,1066,H,True,572,0.5365853658536586
sample_3,2702,1067,T,False,572,0.5360824742268041
sample_3,2702,1068,T,False,572,0.5355805243445693
sample_3,2702,1069,T,False,572,0.5350795135640786
sample_3,2702,1070,T,False,572,0.5345794392523364
sample_3,2702,1071,H,True,573,0.5350140056022409
sample_3,2702,1072,H,True,574,0.5354477611940298
sample_3,2702,1073,T,False,574,0.5349487418452936
sample_3,2702,1074,H,True,575,0.5353817504655494
sample_3,2702,1075,H,True,576,0.5358139534883721
sample_3,2702,1076,H,True,577,0.5362453531598513
sample_3,2702,1077,T,False,577,0.5357474466109564
sample_3,2702,1078,H,True,578,0.536178107606679
sample_3,2702,1079,H,True,579,0.5366079703429101
sample_3,2702,1080,T,False,579,0.5361111111111111
sample_3,2702,1081,H,True,580,0.5365402405180388
sample_3,2702,1082,T,False,580,0.5360443622920518
sample_3,2702,1083,T,False,580,0.5355493998153278
sample_3,2702,1084,T,False,580,0.5350553505535055
sample_3,2702,1085,H,True,581,0.535483870967742
sample_3,2702,1086,T,False,581,0.5349907918968693
sample_3,2702,1087,T,False,581,0.5344986200551978
sample_3,2702,1088,T,False,581,0.5340073529411765
sample_3,2702,1089,H,True,582,0.5344352617079889
sample_3,2702,1090,T,False,582,0.5339449541284403
sample_3,2702,1091,H,True,583,0.534372135655362
sample_3,2702,1092,T,False,583,0.5338827838827839
sample_3,2702,1093,T,False,583,0.5333943275388838
sample_3,2702,1094,H,True,584,0.5338208409506399
sample_3,2702,1095,H,True,585,0.5342465753424658
sample_3,2702,1096,H,True,586,0.5346715328467153
sample_3,2702,1097,H,True,587,0.5350957155879672
sample_3,2702,1098,H,True,588,0.5355191256830601
sample_3,2702,1099,H,True,589,0.5359417652411284
sample_3,2702,1100,H,True,590,0.5363636363636364
sample_3,2702,1101,T,False,590,0.5358764759309719
sample_3,2702,1102,T,False,590,0.5353901996370236
sample_3,2702,1103,H,True,591,0.5358114233907525
sample_3,2702,1104,H,True,592,0.5362318840579711
sample_3,2702,1105,T,False,592,0.5357466063348416
sample_3,2702,1106,H,True,593,0.5361663652802894
sample_3,2702,1107,H,True,594,0.5365853658536586
sample_3,2702,1108,H,True,595,0.5370036101083032
sample_3,2702,1109,H,True,596,0.5374211000901713
sample_3,2702,1110,T,False,596,0.5369369369369369
sample_3,2702,1111,H,True,597,0.5373537353735374
sample_3,2702,1112,T,False,597,0.5368705035971223
sample_3,2702,1113,H,True,598,0.5372866127583109
sample_3,2702,1114,H,True,599,0.5377019748653501
sample_3,2702,1115,T,False,599,0.537219730941704
sample_3,2702,1116,H,True,600,0.5376344086021505
sample_3,2702,1117,H,True,601,0.5380483437779767
sample_3,2702,1118,H,True,602,0.5384615384615384
sample_3,2702,1119,H,True,603,0.5388739946380697
sample_3,2702,1120,T,False,603,0.5383928571428571
sample_3,2702,1121,T,False,603,0.5379125780553078
sample_3,2702,1122,T,False,603,0.5374331550802139
sample_3,2702,1123,H,True,604,0.5378450578806767
sample_3,2702,1124,H,True,605,0.5382562277580071
sample_3,2702,1125,H,True,606,0.5386666666666666
sample_3,2702,1126,T,False,606,0.5381882770870338
sample_3,2702,1127,T,False,606,0.5377107364685004
sample_3,2702,1128,H,True,607,0.5381205673758865
sample_3,2702,1129,H,True,608,0.5385296722763507
sample_3,2702,1130,T,False,608,0.5380530973451327
sample_3,2702,1131,T,False,608,0.537577365163572
sample_3,2702,1132,H,True,609,0.5379858657243817
sample_3,2702,1133,H,True,610,0.5383936451897617
sample_3,2702,1134,T,False,610,0.5379188712522046
sample_3,2702,1135,H,True,611,0.5383259911894274
sample_3,2702,1136,H,True,612,0.5387323943661971
