sample_id,seed,date,day_type,hour,requests
sample_2,1707,2026-03-22,weekend,21,2
sample_2,1707,2026-03-22,weekend,22,1
sample_2,1707,2026-03-22,weekend,23,2
sample_2,1707,2026-03-23,weekday,0,1
sample_2,1707,2026-03-23,weekday,1,0
sample_2,1707,2026-03-23,weekday,2,1
sample_2,1707,2026-03-23,weekday,3,0
sample_2,1707,2026-03-23,weekday,4,1
sample_2,1707,2026-03-23,weekday,5,3
sample_2,1707,2026-03-23,weekday,6,2
sample_2,1707,2026-03-23,weekday,7,2
sample_2,1707,2026-03-23,weekday,8,11
sample_2,1707,2026-03-23,weekday,9,4
sample_2,1707,2026-03-23,weekday,10,7
sample_2,1707,2026-03-23,weekday,11,11
sample_2,1707,2026-03-23,weekday,12,5
sample_2,1707,2026-03-23,weekday,13,10
sample_2,1707,2026-03-23,weekday,14,11
sample_2,1707,2026-03-23,weekday,15,6
sample_2,1707,2026-03-23,weekday,16,10
sample_2,1707,2026-03-23,weekday,17,4
sample_2,1707,2026-03-23,weekday,18,6
sample_2,1707,2026-03-23,weekday,19,4
sample_2,1707,2026-03-23,weekday,20,4
sample_2,1707,2026-03-23,weekday,21,2
sample_2,1707,2026-03-23,weekday,22,1
sample_2,1707,2026-03-23,weekday,23,2
sample_2,1707,2026-03-24,weekday,0,1
sample_2,1707,2026-03-24,weekday,1,0
sample_2,1707,2026-03-24,weekday,2,3
sample_2,1707,2026-03-24,weekday,3,1
sample_2,1707,2026-03-24,weekday,4,3
sample_2,1707,2026-03-24,weekday,5,0
sample_2,1707,2026-03-24,weekday,6,1
sample_2,1707,2026-03-24,weekday,7,3
sample_2,1707,2026-03-24,weekday,8,6
sample_2,1707,2026-03-24,weekday,9,8
sample_2,1707,2026-03-24,weekday,10,6
sample_2,1707,2026-03-24,weekday,11,11
sample_2,1707,2026-03-24,weekday,12,10
sample_2,1707,2026-03-24,weekday,13,3
sample_2,1707,2026-03-24,weekday,14,4
sample_2,1707,2026-03-24,weekday,15,5
sample_2,1707,2026-03-24,weekday,16,6
sample_2,1707,2026-03-24,weekday,17,2
sample_2,1707,2026-03-24,weekday,18,3
sample_2,1707,2026-03-24,weekday,19,8
sample_2,1707,2026-03-24,weekday,20,4
sample_2,1707,2026-03-24,weekday,21,3
sample_2,1707,2026-03-24,weekday,22,2
sample_2,1707,2026-03-24,weekday,23,1
sample_2,1707,2026-03-25,weekday,0,0
sample_2,1707,2026-03-25,weekday,1,2
sample_2,1707,2026-03-25,weekday,2,1
sample_2,1707,2026-03-25,weekday,3,1
sample_2,1707,2026-03-25,weekday,4,0
sample_2,1707,2026-03-25,weekday,5,0
sample_2,1707,2026-03-25,weekday,6,3
sample_2,1707,2026-03-25,weekday,7,2
sample_2,1707,2026-03-25,weekday,8,5
sample_2,1707,2026-03-25,weekday,9,6
sample_2,1707,2026-03-25,weekday,10,7
sample_2,1707,2026-03-25,weekday,11,8
sample_2,1707,2026-03-25,weekday,12,8
sample_2,1707,2026-03-25,weekday,13,6
sample_2,1707,2026-03-25,weekday,14,11
sample_2,1707,2026-03-25,weekday,15,5
sample_2,1707,2026-03-25,weekday,16,10
sample_2,1707,2026-03-25,weekday,17,3
sample_2,1707,2026-03-25,weekday,18,3
sample_2,1707,2026-03-25,weekday,19,4
sample_2,1707,2026-03-25,weekday,20,4
sample_2,1707,2026-03-25,weekday,21,2
sample_2,1707,2026-03-25,weekday,22,0
sample_2,1707,2026-03-25,weekday,23,2
sample_2,1707,2026-03-26,weekday,0,0
sample_2,1707,2026-03-26,weekday,1,0
sample_2,1707,2026-03-26,weekday,2,1
sample_2,1707,2026-03-26,weekday,3,0
sample_2,1707,2026-03-26,weekday,4,2
sample_2,1707,2026-03-26,weekday,5,3
sample_2,1707,2026-03-26,weekday,6,0
sample_2,1707,2026-03-26,weekday,7,1
sample_2,1707,2026-03-26,weekday,8,10
sample_2,1707,2026-03-26,weekday,9,13
sample_2,1707,2026-03-26,weekday,10,9
sample_2,1707,2026-03-26,weekday,11,8
sample_2,1707,2026-03-26,weekday,12,10
sample_2,1707,2026-03-26,weekday,13,8
sample_2,1707,2026-03-26,weekday,14,4
sample_2,1707,2026-03-26,weekday,15,10
sample_2,1707,2026-03-26,weekday,16,4
sample_2,1707,2026-03-26,weekday,17,9
sample_2,1707,2026-03-26,weekday,18,9
sample_2,1707,2026-03-26,weekday,19,4
sample_2,1707,2026-03-26,weekday,20,5
sample_2,1707,2026-03-26,weekday,21,6
sample_2,1707,2026-03-26,weekday,22,1
sample_2,1707,2026-03-26,weekday,23,5
sample_2,1707,2026-03-27,weekday,0,0
sample_2,1707,2026-03-27,weekday,1,0
sample_2,1707,2026-03-27,weekday,2,0
sample_2,1707,2026-03-27,weekday,3,2
sample_2,1707,2026-03-27,weekday,4,0
sample_2,1707,2026-03-27,weekday,5,2
sample_2,1707,2026-03-27,weekday,6,1
sample_2,1707,2026-03-27,weekday,7,3
sample_2,1707,2026-03-27,weekday,8,7
sample_2,1707,2026-03-27,weekday,9,6
sample_2,1707,2026-03-27,weekday,10,5
sample_2,1707,2026-03-27,weekday,11,5
sample_2,1707,2026-03-27,weekday,12,4
sample_2,1707,2026-03-27,weekday,13,4
sample_2,1707,2026-03-27,weekday,14,9
sample_2,1707,2026-03-27,weekday,15,10
sample_2,1707,2026-03-27,weekday,16,6
sample_2,1707,2026-03-27,weekday,17,6
sample_2,1707,2026-03-27,weekday,18,4
sample_2,1707,2026-03-27,weekday,19,3
sample_2,1707,2026-03-27,weekday,20,5
sample_2,1707,2026-03-27,weekday,21,6
sample_2,1707,2026-03-27,weekday,22,1
sample_2,1707,2026-03-27,weekday,23,0
sample_2,1707,2026-03-28,weekend,0,3
sample_2,1707,2026-03-28,weekend,1,2
sample_2,1707,2026-03-28,weekend,2,0
sample_2,1707,2026-03-28,weekend,3,0
sample_2,1707,2026-03-28,weekend,4,0
sample_2,1707,2026-03-28,weekend,5,1
sample_2,1707,2026-03-28,weekend,6,2
sample_2,1707,2026-03-28,weekend,7,0
sample_2,1707,2026-03-28,weekend,8,1
sample_2,1707,2026-03-28,weekend,9,6
sample_2,1707,2026-03-28,weekend,10,3
sample_2,1707,2026-03-28,weekend,11,4
sample_2,1707,2026-03-28,weekend,12,2
sample_2,1707,2026-03-28,weekend,13,3
sample_2,1707,2026-03-28,weekend,14,5
sample_2,1707,2026-03-28,weekend,15,5
sample_2,1707,2026-03-28,weekend,16,4
sample_2,1707,2026-03-28,weekend,17,2
sample_2,1707,2026-03-28,weekend,18,1
sample_2,1707,2026-03-28,weekend,19,1
sample_2,1707,2026-03-28,weekend,20,6
sample_2,1707,2026-03-28,weekend,21,5
sample_2,1707,2026-03-28,weekend,22,5
sample_2,1707,2026-03-28,weekend,23,1
sample_2,1707,2026-03-29,weekend,0,0
sample_2,1707,2026-03-29,weekend,1,1
sample_2,1707,2026-03-29,weekend,2,2
sample_2,1707,2026-03-29,weekend,3,2
sample_2,1707,2026-03-29,weekend,4,2
sample_2,1707,2026-03-29,weekend,5,0
sample_2,1707,2026-03-29,weekend,6,2
sample_2,1707,2026-03-29,weekend,7,1
sample_2,1707,2026-03-29,weekend,8,4
sample_2,1707,2026-03-29,weekend,9,6
sample_2,1707,2026-03-29,weekend,10,4
sample_2,1707,2026-03-29,weekend,11,4
sample_2,1707,2026-03-29,weekend,12,3
sample_2,1707,2026-03-29,weekend,13,2
sample_2,1707,2026-03-29,weekend,14,5
sample_2,1707,2026-03-29,weekend,15,0
sample_2,1707,2026-03-29,weekend,16,1
sample_2,1707,2026-03-29,weekend,17,3
sample_2,1707,2026-03-29,weekend,18,4
sample_2,1707,2026-03-29,weekend,19,3
sample_2,1707,2026-03-29,weekend,20,5
sample_2,1707,2026-03-29,weekend,21,2
sample_2,1707,2026-03-29,weekend,22,0
sample_2,1707,2026-03-29,weekend,23,1
sample_2,1707,2026-03-30,weekday,0,0
sample_2,1707,2026-03-30,weekday,1,4
sample_2,1707,2026-03-30,weekday,2,1
sample_2,1707,2026-03-30,weekday,3,3
sample_2,1707,2026-03-30,weekday,4,1
sample_2,1707,2026-03-30,weekday,5,1
sample_2,1707,2026-03-30,weekday,6,1
sample_2,1707,2026-03-30,weekday,7,0
sample_2,1707,2026-03-30,weekday,8,10
sample_2,1707,2026-03-30,weekday,9,13
sample_2,1707,2026-03-30,weekday,10,4
sample_2,1707,2026-03-30,weekday,11,7
sample_2,1707,2026-03-30,weekday,12,11
sample_2,1707,2026-03-30,weekday,13,7
sample_2,1707,2026-03-30,weekday,14,7
sample_2,1707,2026-03-30,weekday,15,4
sample_2,1707,2026-03-30,weekday,16,5
sample_2,1707,2026-03-30,weekday,17,9
sample_2,1707,2026-03-30,weekday,18,6
sample_2,1707,2026-03-30,weekday,19,1
sample_2,1707,2026-03-30,weekday,20,3
sample_2,1707,2026-03-30,weekday,21,4
sample_2,1707,2026-03-30,weekday,22,0
sample_2,1707,2026-03-30,weekday,23,3
sample_3,2707,2026-03-01,weekend,0,0
sample_3,2707,2026-03-01,weekend,1,2
sample_3,2707,2026-03-01,weekend,2,0
sample_3,2707,2026-03-01,weekend,3,1
sample_3,2707,2026-03-01,weekend,4,1
sample_3,2707,2026-03-01,weekend,5,1
sample_3,2707,2026-03-01,weekend,6,0
sample_3,2707,2026-03-01,weekend,7,2
sample_3,2707,2026-03-01,weekend,8,8
sample_3,2707,2026-03-01,weekend,9,5
sample_3,2707,2026-03-01,weekend,10,3
sample_3,2707,2026-03-01,weekend,11,3
sample_3,2707,2026-03-01,weekend,12,4
sample_3,2707,2026-03-01,weekend,13,5
sample_3,2707,2026-03-01,weekend,14,4
sample_3,2707,2026-03-01,weekend,15,1
sample_3,2707,2026-03-01,weekend,16,1
sample_3,2707,2026-03-01,weekend,17,2
sample_3,2707,2026-03-01,weekend,18,2
sample_3,2707,2026-03-01,weekend,19,6
sample_3,2707,2026-03-01,weekend,20,1
sample_3,2707,2026-03-01,weekend,21,2
sample_3,2707,2026-03-01,weekend,22,2
sample_3,2707,2026-03-01,weekend,23,2
sample_3,2707,2026-03-02,weekday,0,1
sample_3,2707,2026-03-02,weekday,1,0
sample_3,2707,2026-03-02,weekday,2,0
sample_3,2707,2026-03-02,weekday,3,1
sample_3,2707,2026-03-02,weekday,4,1
sample_3,2707,2026-03-02,weekday,5,5
sample_3,2707,2026-03-02,weekday,6,2
sample_3,2707,2026-03-02,weekday,7,1
sample_3,2707,2026-03-02,weekday,8,9
sample_3,2707,2026-03-02,weekday,9,4
sample_3,2707,2026-03-02,weekday,10,4
sample_3,2707,2026-03-02,weekday,11,8
sample_3,2707,2026-03-02,weekday,12,7
sample_3,2707,2026-03-02,weekday,13,9
sample_3,2707,2026-03-02,weekday,14,7
sample_3,2707,2026-03-02,weekday,15,7
sample_3,2707,2026-03-02,weekday,16,7
sample_3,2707,2026-03-02,weekday,17,8
sample_3,2707,2026-03-02,weekday,18,3
sample_3,2707,2026-03-02,weekday,19,7
sample_3,2707,2026-03-02,weekday,20,5
sample_3,2707,2026-03-02,weekday,21,3
sample_3,2707,2026-03-02,weekday,22,1
sample_3,2707,2026-03-02,weekday,23,3
sample_3,2707,2026-03-03,weekday,0,1
sample_3,2707,2026-03-03,weekday,1,0
sample_3,2707,2026-03-03,weekday,2,1
sample_3,2707,2026-03-03,weekday,3,2
sample_3,2707,2026-03-03,weekday,4,0
sample_3,2707,2026-03-03,weekday,5,2
sample_3,2707,2026-03-03,weekday,6,1
sample_3,2707,2026-03-03,weekday,7,1
sample_3,2707,2026-03-03,weekday,8,10
sample_3,2707,2026-03-03,weekday,9,6
sample_3,2707,2026-03-03,weekday,10,8
sample_3,2707,2026-03-03,weekday,11,10
sample_3,2707,2026-03-03,weekday,12,6
sample_3,2707,2026-03-03,weekday,13,5
sample_3,2707,2026-03-03,weekday,14,7
sample_3,2707,2026-03-03,weekday,15,9
sample_3,2707,2026-03-03,weekday,16,9
sample_3,2707,2026-03-03,weekday,17,7
sample_3,2707,2026-03-03,weekday,18,5
sample_3,2707,2026-03-03,weekday,19,0
sample_3,2707,2026-03-03,weekday,20,4
sample_3,2707,2026-03-03,weekday,21,6
sample_3,2707,2026-03-03,weekday,22,3
sample_3,2707,2026-03-03,weekday,23,2
sample_3,2707,2026-03-04,weekday,0,2
sample_3,2707,2026-03-04,weekday,1,1
sample_3,2707,2026-03-04,weekday,2,0
sample_3,2707,2026-03-04,weekday,3,3
sample_3,2707,2026-03-04,weekday,4,2
sample_3,2707,2026-03-04,weekday,5,0
sample_3,2707,2026-03-04,weekday,6,2
sample_3,2707,2026-03-04,weekday,7,0
sample_3,2707,2026-03-04,weekday,8,6
sample_3,2707,2026-03-04,weekday,9,8
sample_3,2707,2026-03-04,weekday,10,7
sample_3,2707,2026-03-04,weekday,11,10
sample_3,2707,2026-03-04,weekday,12,6
sample_3,2707,2026-03-04,weekday,13,8
sample_3,2707,2026-03-04,weekday,14,7
sample_3,2707,2026-03-04,weekday,15,10
sample_3,2707,2026-03-04,weekday,16,10
sample_3,2707,2026-03-04,weekday,17,6
sample_3,2707,2026-03-04,weekday,18,8
sample_3,2707,2026-03-04,weekday,19,6
sample_3,2707,2026-03-04,weekday,20,8
sample_3,2707,2026-03-04,weekday,21,5
sample_3,2707,2026-03-04,weekday,22,0
sample_3,2707,2026-03-04,weekday,23,4
sample_3,2707,2026-03-05,weekday,0,1
sample_3,2707,2026-03-05,weekday,1,0
sample_3,2707,2026-03-05,weekday,2,3
sample_3,2707,2026-03-05,weekday,3,2
sample_3,2707,2026-03-05,weekday,4,1
sample_3,2707,2026-03-05,weekday,5,1
sample_3,2707,2026-03-05,weekday,6,2
sample_3,2707,2026-03-05,weekday,7,0
sample_3,2707,2026-03-05,weekday,8,12
sample_3,2707,2026-03-05,weekday,9,5
sample_3,2707,2026-03-05,weekday,10,5
sample_3,2707,2026-03-05,weekday,11,5
sample_3,2707,2026-03-05,weekday,12,8
sample_3,2707,2026-03-05,weekday,13,6
sample_3,2707,2026-03-05,weekday,14,6
sample_3,2707,2026-03-05,weekday,15,7
sample_3,2707,2026-03-05,weekday,16,4
sample_3,2707,2026-03-05,weekday,17,12
sample_3,2707,2026-03-05,weekday,18,6
sample_3,2707,2026-03-05,weekday,19,9
sample_3,2707,2026-03-05,weekday,20,4
sample_3,2707,2026-03-05,weekday,21,6
sample_3,2707,2026-03-05,weekday,22,4
sample_3,2707,2026-03-05,weekday,23,2
sample_3,2707,2026-03-06,weekday,0,0
sample_3,2707,2026-03-06,weekday,1,5
sample_3,2707,2026-03-06,weekday,2,2
sample_3,2707,2026-03-06,weekday,3,6
sample_3,2707,2026-03-06,weekday,4,0
sample_3,2707,2026-03-06,weekday,5,0
sample_3,2707,2026-03-06,weekday,6,2
sample_3,2707,2026-03-06,weekday,7,0
sample_3,2707,2026-03-06,weekday,8,11
sample_3,2707,2026-03-06,weekday,9,11
sample_3,2707,2026-03-06,weekday,10,6
sample_3,2707,2026-03-06,weekday,11,14
sample_3,2707,2026-03-06,weekday,12,7
sample_3,2707,2026-03-06,weekday,13,7
sample_3,2707,2026-03-06,weekday,14,8
sample_3,2707,2026-03-06,weekday,15,10
sample_3,2707,2026-03-06,weekday,16,9
sample_3,2707,2026-03-06,weekday,17,4
sample_3,2707,2026-03-06,weekday,18,3
sample_3,2707,2026-03-06,weekday,19,8
sample_3,2707,2026-03-06,weekday,20,3
sample_3,2707,2026-03-06,weekday,21,3
sample_3,2707,2026-03-06,weekday,22,1
sample_3,2707,2026-03-06,weekday,23,1
sample_3,2707,2026-03-07,weekend,0,1
sample_3,2707,2026-03-07,weekend,1,2
sample_3,2707,2026-03-07,weekend,2,0
sample_3,2707,2026-03-07,weekend,3,0
sample_3,2707,2026-03-07,weekend,4,1
sample_3,2707,2026-03-07,weekend,5,0
sample_3,2707,2026-03-07,weekend,6,0
sample_3,2707,2026-03-07,weekend,7,0
sample_3,2707,2026-03-07,weekend,8,1
sample_3,2707,2026-03-07,weekend,9,6
sample_3,2707,2026-03-07,weekend,10,4
sample_3,2707,2026-03-07,weekend,11,4
sample_3,2707,2026-03-07,weekend,12,5
sample_3,2707,2026-03-07,weekend,13,6
sample_3,2707,2026-03-07,weekend,14,2
sample_3,2707,2026-03-07,weekend,15,5
sample_3,2707,2026-03-07,weekend,16,1
sample_3,2707,2026-03-07,weekend,17,2
sample_3,2707,2026-03-07,weekend,18,2
sample_3,2707,2026-03-07,weekend,19,3
sample_3,2707,2026-03-07,weekend,20,3
sample_3,2707,2026-03-07,weekend,21,4
sample_3,2707,2026-03-07,weekend,22,2
sample_3,2707,2026-03-07,weekend,23,0
sample_3,2707,2026-03-08,weekend,0,0
sample_3,2707,2026-03-08,weekend,1,1
sample_3,2707,2026-03-08,weekend,2,1
sample_3,2707,2026-03-08,weekend,3,1
sample_3,2707,2026-03-08,weekend,4,1
sample_3,2707,2026-03-08,weekend,5,1
sample_3,2707,2026-03-08,weekend,6,0
sample_3,2707,2026-03-08,weekend,7,0
sample_3,2707,2026-03-08,weekend,8,3
sample_3,2707,2026-03-08,weekend,9,6
sample_3,2707,2026-03-08,weekend,10,8
sample_3,2707,2026-03-08,weekend,11,4
sample_3,2707,2026-03-08,weekend,12,3
sample_3,2707,2026-03-08,weekend,13,3
sample_3,2707,2026-03-08,weekend,14,5
sample_3,2707,2026-03-08,weekend,15,4
sample_3,2707,2026-03-08,weekend,16,4
sample_3,2707,2026-03-08,weekend,17,5
sample_3,2707,2026-03-08,weekend,18,2
sample_3,2707,2026-03-08,weekend,19,6
sample_3,2707,2026-03-08,weekend,20,2
sample_3,2707,2026-03-08,weekend,21,5
sample_3,2707,2026-03-08,weekend,22,1
sample_3,2707,2026-03-08,weekend,23,0
sample_3,2707,2026-03-09,weekday,0,4
sample_3,2707,2026-03-09,weekday,1,2
sample_3,2707,2026-03-09,weekday,2,0
sample_3,2707,2026-03-09,weekday,3,2
sample_3,2707,2026-03-09,weekday,4,1
sample_3,2707,2026-03-09,weekday,5,2
sample_3,2707,2026-03-09,weekday,6,4
sample_3,2707,2026-03-09,weekday,7,0
sample_3,2707,2026-03-09,weekday,8,5
sample_3,2707,2026-03-09,weekday,9,11
sample_3,2707,2026-03-09,weekday,10,9
sample_3,2707,2026-03-09,weekday,11,5
sample_3,2707,2026-03-09,weekday,12,9
sample_3,2707,2026-03-09,weekday,13,4
sample_3,2707,2026-03-09,weekday,14,7
sample_3,2707,2026-03-09,weekday,15,9
sample_3,2707,2026-03-09,weekday,16,3
sample_3,2707,2026-03-09,weekday,17,9
sample_3,2707,2026-03-09,weekday,18,10
sample_3,2707,2026-03-09,weekday,19,3
sample_3,2707,2026-03-09,weekday,20,5
sample_3,2707,2026-03-09,weekday,21,2
sample_3,2707,2026-03-09,weekday,22,1
sample_3,2707,2026-03-09,weekday,23,1
sample_3,2707,2026-03-10,weekday,0,1
sample_3,2707,2026-03-10,weekday,1,2
sample_3,2707,2026-03-10,weekday,2,1
sample_3,2707,2026-03-10,weekday,3,1
sample_3,2707,2026-03-10,weekday,4,0
sample_3,2707,2026-03-10,weekday,5,1
sample_3,2707,2026-03-10,weekday,6,2
sample_3,2707,2026-03-10,weekday,7,1
sample_3,2707,2026-03-10,weekday,8,5
sample_3,2707,2026-03-10,weekday,9,5
sample_3,2707,2026-03-10,weekday,10,6
sample_3,2707,2026-03-10,weekday,11,8
sample_3,2707,2026-03-10,weekday,12,9
sample_3,2707,2026-03-10,weekday,13,3
sample_3,2707,2026-03-10,weekday,14,10
sample_3,2707,2026-03-10,weekday,15,5
sample_3,2707,2026-03-10,weekday,16,12
sample_3,2707,2026-03-10,weekday,17,2
sample_3,2707,2026-03-10,weekday,18,4
sample_3,2707,2026-03-10,weekday,19,3
sample_3,2707,2026-03-10,weekday,20,3
sample_3,2707,2026-03-10,weekday,21,5
sample_3,2707,2026-03-10,weekday,22,0
sample_3,2707,2026-03-10,weekday,23,1
sample_3,2707,2026-03-11,weekday,0,0
sample_3,2707,2026-03-11,weekday,1,1
sample_3,2707,2026-03-11,weekday,2,2
sample_3,2707,2026-03-11,weekday,3,1
sample_3,2707,2026-03-11,weekday,4,2
sample_3,2707,2026-03-11,weekday,5,3
sample_3,2707,2026-03-11,weekday,6,0
sample_3,2707,2026-03-11,weekday,7,0
sample_3,2707,2026-03-11,weekday,8,9
sample_3,2707,2026-03-11,weekday,9,5
sample_3,2707,2026-03-11,weekday,10,5
sample_3,2707,2026-03-11,weekday,11,6
sample_3,2707,2026-03-11,weekday,12,11
sample_3,2707,2026-03-11,weekday,13,7
sample_3,2707,2026-03-11,weekday,14,8
sample_3,2707,2026-03-11,weekday,15,9
sample_3,2707,2026-03-11,weekday,16,7
sample_3,2707,2026-03-11,weekday,17,8
sample_3,2707,2026-03-11,weekday,18,2
sample_3,2707,2026-03-11,weekday,19,5
sample_3,2707,2026-03-11,weekday,20,3
sample_3,2707,2026-03-11,weekday,21,6
sample_3,2707,2026-03-11,weekday,22,1
sample_3,2707,2026-03-11,weekday,23,2
sample_3,2707,2026-03-12,weekday,0,1
sample_3,2707,2026-03-12,weekday,1,0
sample_3,2707,2026-03-12,weekday,2,3
sample_3,2707,2026-03-12,weekday,3,2
sample_3,2707,2026-03-12,weekday,4,2
sample_3,2707,2026-03-12,weekday,5,3
sample_3,2707,2026-03-12,weekday,6,3
sample_3,2707,2026-03-12,weekday,7,2
sample_3,2707,2026-03-12,weekday,8,9
sample_3,2707,2026-03-12,weekday,9,4
sample_3,2707,2026-03-12,weekday,10,5
sample_3,2707,2026-03-12,weekday,11,9
sample_3,2707,2026-03-12,weekday,12,7
sample_3,2707,2026-03-12,weekday,13,13
sample_3,2707,2026-03-12,weekday,14,8
sample_3,2707,2026-03-12,weekday,15,8
sample_3,2707,2026-03-12,weekday,16,7
sample_3,2707,2026-03-12,weekday,17,3
sample_3,2707,2026-03-12,weekday,18,4
sample_3,2707,2026-03-12,weekday,19,5
sample_3,2707,2026-03-12,weekday,20,6
sample_3,2707,2026-03-12,weekday,21,5
sample_3,2707,2026-03-12,weekday,22,1
sample_3,2707,2026-03-12,weekday,23,2
sample_3,2707,2026-03-13,weekday,0,1
sample_3,2707,2026-03-13,weekday,1,0
sample_3,2707,2026-03-13,weekday,2,3
sample_3,2707,2026-03-13,weekday,3,1
sample_3,2707,2026-03-13,weekday,4,0
sample_3,2707,2026-03-13,weekday,5,2
sample_3,2707,2026-03-13,weekday,6,0
sample_3,2707,2026-03-13,weekday,7,1
sample_3,2707,2026-03-13,weekday,8,6
sample_3,2707,2026-03-13,weekday,9,6
sample_3,2707,2026-03-13,weekday,10,8
sample_3,2707,2026-03-13,weekday,11,9
sample_3,2707,2026-03-13,weekday,12,7
sample_3,2707,2026-03-13,weekday,13,12
sample_3,2707,2026-03-13,weekday,14,8
sample_3,2707,2026-03-13,weekday,15,12
sample_3,2707,2026-03-13,weekday,16,10
sample_3,2707,2026-03-13,weekday,17,12
sample_3,2707,2026-03-13,weekday,18,3
sample_3,2707,2026-03-13,weekday,19,2
sample_3,2707,2026-03-13,weekday,20,5
sample_3,2707,2026-03-13,weekday,21,4
sample_3,2707,2026-03-13,weekday,22,1
sample_3,2707,2026-03-13,weekday,23,3
sample_3,2707,2026-03-14,weekend,0,0
sample_3,2707,2026-03-14,weekend,1,0
sample_3,2707,2026-03-14,weekend,2,1
sample_3,2707,2026-03-14,weekend,3,2
sample_3,2707,2026-03-14,weekend,4,0
sample_3,2707,2026-03-14,weekend,5,0
sample_3,2707,2026-03-14,weekend,6,0
sample_3,2707,2026-03-14,weekend,7,0
sample_3,2707,2026-03-14,weekend,8,4
sample_3,2707,2026-03-14,weekend,9,2
sample_3,2707,2026-03-14,weekend,10,5
sample_3,2707,2026-03-14,weekend,11,9
sample_3,2707,2026-03-14,weekend,12,6
sample_3,2707,2026-03-14,weekend,13,5
sample_3,2707,2026-03-14,weekend,14,1
sample_3,2707,2026-03-14,weekend,15,2
sample_3,2707,2026-03-14,weekend,16,7
sample_3,2707,2026-03-14,weekend,17,4
sample_3,2707,2026-03-14,weekend,18,2
sample_3,2707,2026-03-14,weekend,19,2
sample_3,2707,2026-03-14,weekend,20,4
sample_3,2707,2026-03-14,weekend,21,4
sample_3,2707,2026-03-14,weekend,22,0
sample_3,2707,2026-03-14,weekend,23,1
sample_3,2707,2026-03-15,weekend,0,1
sample_3,2707,2026-03-15,weekend,1,1
sample_3,2707,2026-03-15,weekend,2,0
sample_3,2707,2026-03-15,weekend,3,3
sample_3,2707,2026-03-15,weekend,4,1
sample_3,2707,2026-03-15,weekend,5,0
sample_3,2707,2026-03-15,weekend,6,0
sample_3,2707,2026-03-15,weekend,7,2
sample_3,2707,2026-03-15,weekend,8,6
sample_3,2707,2026-03-15,weekend,9,2
sample_3,2707,2026-03-15,weekend,10,4
sample_3,2707,2026-03-15,weekend,11,3
sample_3,2707,2026-03-15,weekend,12,5
sample_3,2707,2026-03-15,weekend,13,4
sample_3,2707,2026-03-15,weekend,14,5
sample_3,2707,2026-03-15,weekend,15,2
sample_3,2707,2026-03-15,weekend,16,5
sample_3,2707,2026-03-15,weekend,17,7
sample_3,2707,2026-03-15,weekend,18,1
sample_3,2707,2026-03-15,weekend,19,3
sample_3,2707,2026-03-15,weekend,20,2
sample_3,2707,2026-03-15,weekend,21,6
sample_3,2707,2026-03-15,weekend,22,1
sample_3,2707,2026-03-15,weekend,23,2
sample_3,2707,2026-03-16,weekday,0,1
sample_3,2707,2026-03-16,weekday,1,1
sample_3,2707,2026-03-16,weekday,2,2
sample_3,2707,2026-03-16,weekday,3,1
sample_3,2707,2026-03-16,weekday,4,3
sample_3,2707,2026-03-16,weekday,5,1
sample_3,2707,2026-03-16,weekday,6,0
sample_3,2707,2026-03-16,weekday,7,0
sample_3,2707,2026-03-16,weekday,8,5
sample_3,2707,2026-03-16,weekday,9,5
sample_3,2707,2026-03-16,weekday,10,3
sample_3,2707,2026-03-16,weekday,11,8
sample_3,2707,2026-03-16,weekday,12,13
sample_3,2707,2026-03-16,weekday,13,12
sample_3,2707,2026-03-16,weekday,14,8
sample_3,2707,2026-03-16,weekday,15,6
sample_3,2707,2026-03-16,weekday,16,7
sample_3,2707,2026-03-16,weekday,17,7
sample_3,2707,2026-03-16,weekday,18,9
sample_3,2707,2026-03-16,weekday,19,4
sample_3,2707,2026-03-16,weekday,20,5
sample_3,2707,2026-03-16,weekday,21,2
sample_3,2707,2026-03-16,weekday,22,2
sample_3,2707,2026-03-16,weekday,23,1
sample_3,2707,2026-03-17,weekday,0,2
sample_3,2707,2026-03-17,weekday,1,3
sample_3,2707,2026-03-17,weekday,2,1
sample_3,2707,2026-03-17,weekday,3,1
sample_3,2707,2026-03-17,weekday,4,0
sample_3,2707,2026-03-17,weekday,5,1
sample_3,2707,2026-03-17,weekday,6,0
sample_3,2707,2026-03-17,weekday,7,1
sample_3,2707,2026-03-17,weekday,8,13
sample_3,2707,2026-03-17,weekday,9,8
sample_3,2707,2026-03-17,weekday,10,6
sample_3,2707,2026-03-17,weekday,11,9
sample_3,2707,2026-03-17,weekday,12,14
sample_3,2707,2026-03-17,weekday,13,8
sample_3,2707,2026-03-17,weekday,14,6
sample_3,2707,2026-03-17,weekday,15,10
sample_3,2707,2026-03-17,weekday,16,9
sample_3,2707,2026-03-17,weekday,17,7
sample_3,2707,2026-03-17,weekday,18,3
sample_3,2707,2026-03-17,weekday,19,4
sample_3,2707,2026-03-17,weekday,20,4
sample_3,2707,2026-03-17,weekday,21,3
sample_3,2707,2026-03-17,weekday,22,0
sample_3,2707,2026-03-17,weekday,23,1
sample_3,2707,2026-03-18,weekday,0,3
sample_3,2707,2026-03-18,weekday,1,3
sample_3,2707,2026-03-18,weekday,2,2
sample_3,2707,2026-03-18,weekday,3,2
