sample_id,seed,trial,roll,is_even,is_at_least_5
sample_2,1701,807,1,False,False
sample_2,1701,808,4,True,False
sample_2,1701,809,4,True,False
sample_2,1701,810,2,True,False
sample_2,1701,811,5,False,True
sample_2,1701,812,4,True,False
sample_2,1701,813,2,True,False
sample_2,1701,814,4,True,False
sample_2,1701,815,2,True,False
sample_2,1701,816,1,False,False
sample_2,1701,817,1,False,False
sample_2,1701,818,1,False,False
sample_2,1701,819,5,False,True
sample_2,1701,820,6,True,True
sample_2,1701,821,1,False,False
sample_2,1701,822,6,True,True
sample_2,1701,823,2,True,False
sample_2,1701,824,3,False,False
sample_2,1701,825,1,False,False
sample_2,1701,826,1,False,False
sample_2,1701,827,3,False,False
sample_2,1701,828,1,False,False
sample_2,1701,829,1,False,False
sample_2,1701,830,5,False,True
sample_2,1701,831,6,True,True
sample_2,1701,832,1,False,False
sample_2,1701,833,4,True,False
sample_2,1701,834,4,True,False
sample_2,1701,835,2,True,False
sample_2,1701,836,6,True,True
sample_2,1701,837,5,False,True
sample_2,1701,838,1,False,False
sample_2,1701,839,6,True,True
sample_2,1701,840,3,False,False
sample_2,1701,841,4,True,False
sample_2,1701,842,2,True,False
sample_2,1701,843,4,True,False
sample_2,1701,844,5,False,True
sample_2,1701,845,4,True,False
sample_2,1701,846,4,True,False
sample_2,1701,847,3,False,False
sample_2,1701,848,6,True,True
sample_2,1701,849,4,True,False
sample_2,1701,850,4,True,False
sample_2,1701,851,5,False,True
sample_2,1701,852,4,True,False
sample_2,1701,853,1,False,False
sample_2,1701,854,1,False,False
sample_2,1701,855,4,True,False
sample_2,1701,856,2,True,False
sample_2,1701,857,1,False,False
sample_2,1701,858,2,True,False
sample_2,1701,859,4,True,False
sample_2,1701,860,2,True,False
sample_2,1701,861,4,True,False
sample_2,1701,862,4,True,False
sample_2,1701,863,2,True,False
sample_2,1701,864,6,True,True
sample_2,1701,865,3,False,False
sample_2,1701,866,6,True,True
sample_2,1701,867,5,False,True
sample_2,1701,868,6,True,True
sample_2,1701,869,2,True,False
sample_2,1701,870,2,True,False
sample_2,1701,871,1,False,False
sample_2,1701,872,3,False,False
sample_2,1701,873,6,True,True
sample_2,1701,874,6,True,True
sample_2,1701,875,4,True,False
sample_2,1701,876,2,True,False
sample_2,1701,877,3,False,False
sample_2,1701,878,3,False,False
sample_2,1701,879,6,True,True
sample_2,1701,880,4,True,False
sample_2,1701,881,2,True,False
sample_2,1701,882,3,False,False
sample_2,1701,883,5,False,True
sample_2,1701,884,1,False,False
sample_2,1701,885,5,False,True
sample_2,1701,886,5,False,True
sample_2,1701,887,2,True,False
sample_2,1701,888,2,True,False
sample_2,1701,889,5,False,True
sample_2,1701,890,4,True,False
sample_2,1701,891,3,False,False
sample_2,1701,892,5,False,True
sample_2,1701,893,1,False,False
sample_2,1701,894,6,True,True
sample_2,1701,895,1,False,False
sample_2,1701,896,3,False,False
sample_2,1701,897,5,False,True
sample_2,1701,898,4,True,False
sample_2,1701,899,6,True,True
sample_2,1701,900,1,False,False
sample_2,1701,901,2,True,False
sample_2,1701,902,4,True,False
sample_2,1701,903,3,False,False
sample_2,1701,904,4,True,False
sample_2,1701,905,6,True,True
sample_2,1701,906,1,False,False
sample_2,1701,907,6,True,True
sample_2,1701,908,3,False,False
sample_2,1701,909,4,True,False
sample_2,1701,910,1,False,False
sample_2,1701,911,6,True,True
sample_2,1701,912,2,True,False
sample_2,1701,913,3,False,False
sample_2,1701,914,3,False,False
sample_2,1701,915,3,False,False
sample_2,1701,916,4,True,False
sample_2,1701,917,1,False,False
sample_2,1701,918,1,False,False
sample_2,1701,919,5,False,True
sample_2,1701,920,5,False,True
sample_2,1701,921,2,True,False
sample_2,1701,922,4,True,False
sample_2,1701,923,5,False,True
sample_2,1701,924,4,True,False
sample_2,1701,925,5,False,True
sample_2,1701,926,1,False,False
sample_2,1701,927,2,True,False
sample_2,1701,928,1,False,False
sample_2,1701,929,4,True,False
sample_2,1701,930,6,True,True
sample_2,1701,931,5,False,True
sample_2,1701,932,5,False,True
sample_2,1701,933,5,False,True
sample_2,1701,934,3,False,False
sample_2,1701,935,1,False,False
sample_2,1701,936,4,True,False
sample_2,1701,937,4,True,False
sample_2,1701,938,2,True,False
sample_2,1701,939,3,False,False
sample_2,1701,940,6,True,True
sample_2,1701,941,4,True,False
sample_2,1701,942,3,False,False
sample_2,1701,943,2,True,False
sample_2,1701,944,6,True,True
sample_2,1701,945,6,True,True
sample_2,1701,946,6,True,True
sample_2,1701,947,6,True,True
sample_2,1701,948,5,False,True
sample_2,1701,949,5,False,True
sample_2,1701,950,3,False,False
sample_2,1701,951,3,False,False
sample_2,1701,952,3,False,False
sample_2,1701,953,6,True,True
sample_2,1701,954,6,True,True
sample_2,1701,955,3,False,False
sample_2,1701,956,5,False,True
sample_2,1701,957,2,True,False
sample_2,1701,958,3,False,False
sample_2,1701,959,4,True,False
sample_2,1701,960,6,True,True
sample_2,1701,961,1,False,False
sample_2,1701,962,6,True,True
sample_2,1701,963,1,False,False
sample_2,1701,964,6,True,True
sample_2,1701,965,6,True,True
sample_2,1701,966,2,True,False
sample_2,1701,967,6,True,True
sample_2,1701,968,3,False,False
sample_2,1701,969,6,True,True
sample_2,1701,970,5,False,True
sample_2,1701,971,4,True,False
sample_2,1701,972,5,False,True
sample_2,1701,973,4,True,False
sample_2,1701,974,6,True,True
sample_2,1701,975,4,True,False
sample_2,1701,976,5,False,True
sample_2,1701,977,4,True,False
sample_2,1701,978,4,True,False
sample_2,1701,979,4,True,False
sample_2,1701,980,5,False,True
sample_2,1701,981,2,True,False
sample_2,1701,982,1,False,False
sample_2,1701,983,1,False,False
sample_2,1701,984,5,False,True
sample_2,1701,985,5,False,True
sample_2,1701,986,1,False,False
sample_2,1701,987,6,True,True
sample_2,1701,988,5,False,True
sample_2,1701,989,6,True,True
sample_2,1701,990,3,False,False
sample_2,1701,991,5,False,True
sample_2,1701,992,1,False,False
sample_2,1701,993,4,True,False
sample_2,1701,994,5,False,True
sample_2,1701,995,5,False,True
sample_2,1701,996,2,True,False
sample_2,1701,997,1,False,False
sample_2,1701,998,1,False,False
sample_2,1701,999,2,True,False
sample_2,1701,1000,5,False,True
sample_3,2701,1,4,True,False
sample_3,2701,2,6,True,True
sample_3,2701,3,1,False,False
sample_3,2701,4,3,False,False
sample_3,2701,5,1,False,False
sample_3,2701,6,6,True,True
sample_3,2701,7,5,False,True
sample_3,2701,8,3,False,False
sample_3,2701,9,3,False,False
sample_3,2701,10,3,False,False
sample_3,2701,11,3,False,False
sample_3,2701,12,6,True,True
sample_3,2701,13,4,True,False
sample_3,2701,14,6,True,True
sample_3,2701,15,3,False,False
sample_3,2701,16,4,True,False
sample_3,2701,17,5,False,True
sample_3,2701,18,4,True,False
sample_3,2701,19,6,True,True
sample_3,2701,20,1,False,False
sample_3,2701,21,3,False,False
sample_3,2701,22,2,True,False
sample_3,2701,23,4,True,False
sample_3,2701,24,1,False,False
sample_3,2701,25,3,False,False
sample_3,2701,26,5,False,True
sample_3,2701,27,3,False,False
sample_3,2701,28,5,False,True
sample_3,2701,29,2,True,False
sample_3,2701,30,4,True,False
sample_3,2701,31,6,True,True
sample_3,2701,32,3,False,False
sample_3,2701,33,4,True,False
sample_3,2701,34,4,True,False
sample_3,2701,35,3,False,False
sample_3,2701,36,1,False,False
sample_3,2701,37,6,True,True
sample_3,2701,38,5,False,True
sample_3,2701,39,4,True,False
sample_3,2701,40,4,True,False
sample_3,2701,41,3,False,False
sample_3,2701,42,5,False,True
sample_3,2701,43,5,False,True
sample_3,2701,44,4,True,False
sample_3,2701,45,3,False,False
sample_3,2701,46,6,True,True
sample_3,2701,47,5,False,True
sample_3,2701,48,4,True,False
sample_3,2701,49,2,True,False
sample_3,2701,50,1,False,False
sample_3,2701,51,3,False,False
sample_3,2701,52,2,True,False
sample_3,2701,53,6,True,True
sample_3,2701,54,3,False,False
sample_3,2701,55,1,False,False
sample_3,2701,56,5,False,True
sample_3,2701,57,6,True,True
sample_3,2701,58,6,True,True
sample_3,2701,59,6,True,True
sample_3,2701,60,2,True,False
sample_3,2701,61,1,False,False
sample_3,2701,62,4,True,False
sample_3,2701,63,4,True,False
sample_3,2701,64,1,False,False
sample_3,2701,65,3,False,False
sample_3,2701,66,3,False,False
sample_3,2701,67,3,False,False
sample_3,2701,68,4,True,False
sample_3,2701,69,4,True,False
sample_3,2701,70,3,False,False
sample_3,2701,71,6,True,True
sample_3,2701,72,6,True,True
sample_3,2701,73,6,True,True
sample_3,2701,74,2,True,False
sample_3,2701,75,5,False,True
sample_3,2701,76,1,False,False
sample_3,2701,77,5,False,True
sample_3,2701,78,3,False,False
sample_3,2701,79,3,False,False
sample_3,2701,80,6,True,True
sample_3,2701,81,2,True,False
sample_3,2701,82,4,True,False
sample_3,2701,83,2,True,False
sample_3,2701,84,4,True,False
sample_3,2701,85,5,False,True
sample_3,2701,86,3,False,False
sample_3,2701,87,6,True,True
sample_3,2701,88,3,False,False
sample_3,2701,89,6,True,True
sample_3,2701,90,4,True,False
sample_3,2701,91,1,False,False
sample_3,2701,92,4,True,False
sample_3,2701,93,3,False,False
sample_3,2701,94,5,False,True
sample_3,2701,95,1,False,False
sample_3,2701,96,1,False,False
sample_3,2701,97,5,False,True
sample_3,2701,98,2,True,False
sample_3,2701,99,2,True,False
sample_3,2701,100,5,False,True
sample_3,2701,101,1,False,False
sample_3,2701,102,4,True,False
sample_3,2701,103,3,False,False
sample_3,2701,104,6,True,True
sample_3,2701,105,1,False,False
sample_3,2701,106,1,False,False
sample_3,2701,107,2,True,False
sample_3,2701,108,3,False,False
sample_3,2701,109,4,True,False
sample_3,2701,110,6,True,True
sample_3,2701,111,1,False,False
sample_3,2701,112,6,True,True
sample_3,2701,113,4,True,False
sample_3,2701,114,3,False,False
sample_3,2701,115,3,False,False
sample_3,2701,116,3,False,False
sample_3,2701,117,1,False,False
sample_3,2701,118,3,False,False
sample_3,2701,119,5,False,True
sample_3,2701,120,1,False,False
sample_3,2701,121,3,False,False
sample_3,2701,122,2,True,False
sample_3,2701,123,2,True,False
sample_3,2701,124,5,False,True
sample_3,2701,125,4,True,False
sample_3,2701,126,3,False,False
sample_3,2701,127,3,False,False
sample_3,2701,128,4,True,False
sample_3,2701,129,1,False,False
sample_3,2701,130,6,True,True
sample_3,2701,131,1,False,False
sample_3,2701,132,1,False,False
sample_3,2701,133,6,True,True
sample_3,2701,134,2,True,False
sample_3,2701,135,1,False,False
sample_3,2701,136,1,False,False
sample_3,2701,137,1,False,False
sample_3,2701,138,1,False,False
sample_3,2701,139,4,True,False
sample_3,2701,140,5,False,True
sample_3,2701,141,3,False,False
sample_3,2701,142,2,True,False
sample_3,2701,143,6,True,True
sample_3,2701,144,5,False,True
sample_3,2701,145,4,True,False
sample_3,2701,146,3,False,False
sample_3,2701,147,3,False,False
sample_3,2701,148,6,True,True
sample_3,2701,149,6,True,True
sample_3,2701,150,6,True,True
sample_3,2701,151,5,False,True
sample_3,2701,152,1,False,False
sample_3,2701,153,5,False,True
sample_3,2701,154,6,True,True
sample_3,2701,155,1,False,False
sample_3,2701,156,4,True,False
sample_3,2701,157,1,False,False
sample_3,2701,158,6,True,True
sample_3,2701,159,2,True,False
sample_3,2701,160,1,False,False
sample_3,2701,161,1,False,False
sample_3,2701,162,5,False,True
sample_3,2701,163,3,False,False
sample_3,2701,164,4,True,False
sample_3,2701,165,4,True,False
sample_3,2701,166,6,True,True
sample_3,2701,167,1,False,False
sample_3,2701,168,3,False,False
sample_3,2701,169,1,False,False
sample_3,2701,170,5,False,True
sample_3,2701,171,5,False,True
sample_3,2701,172,2,True,False
sample_3,2701,173,5,False,True
sample_3,2701,174,5,False,True
sample_3,2701,175,5,False,True
sample_3,2701,176,3,False,False
sample_3,2701,177,4,True,False
sample_3,2701,178,3,False,False
sample_3,2701,179,6,True,True
sample_3,2701,180,5,False,True
sample_3,2701,181,5,False,True
sample_3,2701,182,3,False,False
sample_3,2701,183,4,True,False
sample_3,2701,184,4,True,False
sample_3,2701,185,1,False,False
sample_3,2701,186,6,True,True
sample_3,2701,187,4,True,False
sample_3,2701,188,1,False,False
sample_3,2701,189,3,False,False
sample_3,2701,190,3,False,False
sample_3,2701,191,2,True,False
sample_3,2701,192,3,False,False
sample_3,2701,193,4,True,False
sample_3,2701,194,5,False,True
sample_3,2701,195,2,True,False
sample_3,2701,196,4,True,False
sample_3,2701,197,5,False,True
sample_3,2701,198,3,False,False
sample_3,2701,199,2,True,False
sample_3,2701,200,2,True,False
sample_3,2701,201,4,True,False
sample_3,2701,202,6,True,True
sample_3,2701,203,3,False,False
sample_3,2701,204,6,True,True
sample_3,2701,205,5,False,True
sample_3,2701,206,4,True,False
sample_3,2701,207,3,False,False
sample_3,2701,208,5,False,True
sample_3,2701,209,2,True,False
sample_3,2701,210,6,True,True
sample_3,2701,211,1,False,False
sample_3,2701,212,5,False,True
sample_3,2701,213,1,False,False
sample_3,2701,214,6,True,True
sample_3,2701,215,6,True,True
sample_3,2701,216,4,True,False
sample_3,2701,217,4,True,False
sample_3,2701,218,5,False,True
sample_3,2701,219,2,True,False
sample_3,2701,220,6,True,True
sample_3,2701,221,6,True,True
sample_3,2701,222,3,False,False
sample_3,2701,223,3,False,False
sample_3,2701,224,6,True,True
sample_3,2701,225,5,False,True
sample_3,2701,226,4,True,False
sample_3,2701,227,3,False,False
sample_3,2701,228,2,True,False
sample_3,2701,229,1,False,False
sample_3,2701,230,5,False,True
sample_3,2701,231,4,True,False
sample_3,2701,232,5,False,True
sample_3,2701,233,5,False,True
sample_3,2701,234,3,False,False
sample_3,2701,235,4,True,False
sample_3,2701,236,2,True,False
sample_3,2701,237,5,False,True
sample_3,2701,238,3,False,False
sample_3,2701,239,3,False,False
sample_3,2701,240,3,False,False
sample_3,2701,241,1,False,False
sample_3,2701,242,3,False,False
sample_3,2701,243,6,True,True
sample_3,2701,244,6,True,True
sample_3,2701,245,6,True,True
sample_3,2701,246,2,True,False
sample_3,2701,247,6,True,True
sample_3,2701,248,1,False,False
sample_3,2701,249,1,False,False
sample_3,2701,250,3,False,False
sample_3,2701,251,1,False,False
sample_3,2701,252,3,False,False
sample_3,2701,253,6,True,True
sample_3,2701,254,6,True,True
sample_3,2701,255,4,True,False
sample_3,2701,256,1,False,False
sample_3,2701,257,5,False,True
sample_3,2701,258,6,True,True
sample_3,2701,259,6,True,True
sample_3,2701,260,6,True,True
sample_3,2701,261,4,True,False
sample_3,2701,262,5,False,True
sample_3,2701,263,2,True,False
sample_3,2701,264,1,False,False
sample_3,2701,265,5,False,True
sample_3,2701,266,4,True,False
sample_3,2701,267,1,False,False
sample_3,2701,268,3,False,False
sample_3,2701,269,5,False,True
sample_3,2701,270,6,True,True
sample_3,2701,271,6,True,True
sample_3,2701,272,2,True,False
sample_3,2701,273,1,False,False
sample_3,2701,274,4,True,False
sample_3,2701,275,6,True,True
sample_3,2701,276,2,True,False
sample_3,2701,277,3,False,False
sample_3,2701,278,2,True,False
sample_3,2701,279,1,False,False
sample_3,2701,280,2,True,False
sample_3,2701,281,4,True,False
sample_3,2701,282,6,True,True
sample_3,2701,283,5,False,True
sample_3,2701,284,4,True,False
sample_3,2701,285,1,False,False
sample_3,2701,286,4,True,False
sample_3,2701,287,5,False,True
sample_3,2701,288,3,False,False
sample_3,2701,289,4,True,False
sample_3,2701,290,6,True,True
sample_3,2701,291,1,False,False
sample_3,2701,292,4,True,False
sample_3,2701,293,1,False,False
sample_3,2701,294,6,True,True
sample_3,2701,295,2,True,False
sample_3,2701,296,4,True,False
sample_3,2701,297,1,False,False
sample_3,2701,298,1,False,False
sample_3,2701,299,6,True,True
sample_3,2701,300,6,True,True
sample_3,2701,301,1,False,False
sample_3,2701,302,4,True,False
sample_3,2701,303,4,True,False
sample_3,2701,304,4,True,False
sample_3,2701,305,3,False,False
sample_3,2701,306,2,True,False
sample_3,2701,307,4,True,False
sample_3,2701,308,6,True,True
sample_3,2701,309,2,True,False
sample_3,2701,310,3,False,False
sample_3,2701,311,4,True,False
sample_3,2701,312,1,False,False
sample_3,2701,313,4,True,False
sample_3,2701,314,3,False,False
sample_3,2701,315,6,True,True
sample_3,2701,316,4,True,False
sample_3,2701,317,4,True,False
sample_3,2701,318,6,True,True
sample_3,2701,319,4,True,False
sample_3,2701,320,5,False,True
sample_3,2701,321,3,False,False
sample_3,2701,322,6,True,True
sample_3,2701,323,3,False,False
sample_3,2701,324,5,False,True
sample_3,2701,325,6,True,True
sample_3,2701,326,3,False,False
sample_3,2701,327,5,False,True
sample_3,2701,328,1,False,False
sample_3,2701,329,5,False,True
sample_3,2701,330,4,True,False
sample_3,2701,331,2,True,False
sample_3,2701,332,5,False,True
sample_3,2701,333,5,False,True
sample_3,2701,334,3,False,False
sample_3,2701,335,3,False,False
sample_3,2701,336,6,True,True
sample_3,2701,337,4,True,False
sample_3,2701,338,6,True,True
sample_3,2701,339,4,True,False
sample_3,2701,340,6,True,True
sample_3,2701,341,6,True,True
sample_3,2701,342,1,False,False
sample_3,2701,343,3,False,False
sample_3,2701,344,4,True,False
sample_3,2701,345,4,True,False
sample_3,2701,346,5,False,True
sample_3,2701,347,2,True,False
sample_3,2701,348,6,True,True
sample_3,2701,349,6,True,True
sample_3,2701,350,6,True,True
sample_3,2701,351,4,True,False
sample_3,2701,352,5,False,True
sample_3,2701,353,4,True,False
sample_3,2701,354,6,True,True
sample_3,2701,355,4,True,False
sample_3,2701,356,1,False,False
sample_3,2701,357,1,False,False
sample_3,2701,358,2,True,False
sample_3,2701,359,3,False,False
sample_3,2701,360,6,True,True
sample_3,2701,361,4,True,False
sample_3,2701,362,6,True,True
sample_3,2701,363,4,True,False
sample_3,2701,364,2,True,False
sample_3,2701,365,3,False,False
sample_3,2701,366,3,False,False
sample_3,2701,367,1,False,False
sample_3,2701,368,1,False,False
sample_3,2701,369,3,False,False
sample_3,2701,370,1,False,False
sample_3,2701,371,2,True,False
sample_3,2701,372,1,False,False
sample_3,2701,373,5,False,True
sample_3,2701,374,6,True,True
sample_3,2701,375,1,False,False
sample_3,2701,376,5,False,True
sample_3,2701,377,2,True,False
sample_3,2701,378,2,True,False
sample_3,2701,379,1,False,False
sample_3,2701,380,2,True,False
sample_3,2701,381,6,True,True
sample_3,2701,382,2,True,False
sample_3,2701,383,5,False,True
sample_3,2701,384,4,True,False
sample_3,2701,385,4,True,False
sample_3,2701,386,4,True,False
sample_3,2701,387,1,False,False
sample_3,2701,388,2,True,False
sample_3,2701,389,1,False,False
sample_3,2701,390,1,False,False
sample_3,2701,391,4,True,False
sample_3,2701,392,6,True,True
sample_3,2701,393,4,True,False
sample_3,2701,394,3,False,False
sample_3,2701,395,1,False,False
sample_3,2701,396,3,False,False
sample_3,2701,397,4,True,False
sample_3,2701,398,4,True,False
sample_3,2701,399,5,False,True
sample_3,2701,400,1,False,False
sample_3,2701,401,1,False,False
sample_3,2701,402,3,False,False
sample_3,2701,403,4,True,False
sample_3,2701,404,1,False,False
sample_3,2701,405,5,False,True
sample_3,2701,406,6,True,True
sample_3,2701,407,1,False,False
sample_3,2701,408,2,True,False
sample_3,2701,409,6,True,True
sample_3,2701,410,6,True,True
sample_3,2701,411,5,False,True
sample_3,2701,412,4,True,False
sample_3,2701,413,2,True,False
sample_3,2701,414,1,False,False
sample_3,2701,415,6,True,True
sample_3,2701,416,4,True,False
sample_3,2701,417,6,True,True
sample_3,2701,418,1,False,False
sample_3,2701,419,2,True,False
sample_3,2701,420,6,True,True
sample_3,2701,421,4,True,False
sample_3,2701,422,1,False,False
sample_3,2701,423,1,False,False
sample_3,2701,424,4,True,False
sample_3,2701,425,3,False,False
sample_3,2701,426,2,True,False
sample_3,2701,427,1,False,False
sample_3,2701,428,3,False,False
sample_3,2701,429,4,True,False
sample_3,2701,430,1,False,False
sample_3,2701,431,5,False,True
sample_3,2701,432,2,True,False
sample_3,2701,433,6,True,True
sample_3,2701,434,5,False,True
sample_3,2701,435,6,True,True
sample_3,2701,436,4,True,False
sample_3,2701,437,6,True,True
sample_3,2701,438,5,False,True
sample_3,2701,439,6,True,True
sample_3,2701,440,2,True,False
sample_3,2701,441,5,False,True
sample_3,2701,442,3,False,False
sample_3,2701,443,5,False,True
sample_3,2701,444,5,False,True
sample_3,2701,445,5,False,True
sample_3,2701,446,1,False,False
sample_3,2701,447,3,False,False
sample_3,2701,448,2,True,False
sample_3,2701,449,2,True,False
sample_3,2701,450,4,True,False
sample_3,2701,451,1,False,False
sample_3,2701,452,6,True,True
sample_3,2701,453,2,True,False
sample_3,2701,454,6,True,True
sample_3,2701,455,6,True,True
sample_3,2701,456,5,False,True
sample_3,2701,457,4,True,False
sample_3,2701,458,6,True,True
sample_3,2701,459,4,True,False
sample_3,2701,460,3,False,False
sample_3,2701,461,2,True,False
sample_3,2701,462,3,False,False
sample_3,2701,463,2,True,False
sample_3,2701,464,1,False,False
sample_3,2701,465,6,True,True
sample_3,2701,466,6,True,True
sample_3,2701,467,5,False,True
sample_3,2701,468,2,True,False
sample_3,2701,469,3,False,False
sample_3,2701,470,2,True,False
sample_3,2701,471,3,False,False
sample_3,2701,472,2,True,False
sample_3,2701,473,5,False,True
sample_3,2701,474,5,False,True
sample_3,2701,475,4,True,False
sample_3,2701,476,6,True,True
sample_3,2701,477,5,False,True
sample_3,2701,478,5,False,True
sample_3,2701,479,1,False,False
sample_3,2701,480,6,True,True
sample_3,2701,481,1,False,False
sample_3,2701,482,2,True,False
sample_3,2701,483,1,False,False
sample_3,2701,484,6,True,True
sample_3,2701,485,4,True,False
sample_3,2701,486,3,False,False
sample_3,2701,487,3,False,False
sample_3,2701,488,1,False,False
sample_3,2701,489,4,True,False
sample_3,2701,490,1,False,False
sample_3,2701,491,3,False,False
sample_3,2701,492,3,False,False
sample_3,2701,493,3,False,False
sample_3,2701,494,1,False,False
sample_3,2701,495,4,True,False
sample_3,2701,496,3,False,False
sample_3,2701,497,3,False,False
sample_3,2701,498,6,True,True
sample_3,2701,499,1,False,False
sample_3,2701,500,6,True,True
sample_3,2701,501,4,True,False
sample_3,2701,502,2,True,False
sample_3,2701,503,2,True,False
sample_3,2701,504,4,True,False
sample_3,2701,505,3,False,False
sample_3,2701,506,1,False,False
sample_3,2701,507,3,False,False
sample_3,2701,508,5,False,True
sample_3,2701,509,6,True,True
sample_3,2701,510,2,True,False
sample_3,2701,511,3,False,False
sample_3,2701,512,2,True,False
sample_3,2701,513,2,True,False
sample_3,2701,514,1,False,False
sample_3,2701,515,2,True,False
sample_3,2701,516,3,False,False
sample_3,2701,517,3,False,False
sample_3,2701,518,6,True,True
sample_3,2701,519,2,True,False
sample_3,2701,520,2,True,False
sample_3,2701,521,1,False,False
sample_3,2701,522,2,True,False
sample_3,2701,523,1,False,False
sample_3,2701,524,2,True,False
sample_3,2701,525,3,False,False
sample_3,2701,526,3,False,False
sample_3,2701,527,2,True,False
sample_3,2701,528,5,False,True
sample_3,2701,529,2,True,False
sample_3,2701,530,2,True,False
sample_3,2701,531,2,True,False
sample_3,2701,532,6,True,True
sample_3,2701,533,5,False,True
sample_3,2701,534,6,True,True
sample_3,2701,535,1,False,False
sample_3,2701,536,3,False,False
sample_3,2701,537,4,True,False
sample_3,2701,538,5,False,True
sample_3,2701,539,4,True,False
sample_3,2701,540,5,False,True
sample_3,2701,541,5,False,True
sample_3,2701,542,4,True,False
sample_3,2701,543,2,True,False
sample_3,2701,544,5,False,True
sample_3,2701,545,4,True,False
sample_3,2701,546,6,True,True
sample_3,2701,547,4,True,False
sample_3,2701,548,4,True,False
sample_3,2701,549,6,True,True
sample_3,2701,550,2,True,False
sample_3,2701,551,2,True,False
sample_3,2701,552,2,True,False
sample_3,2701,553,3,False,False
sample_3,2701,554,3,False,False
sample_3,2701,555,3,False,False
sample_3,2701,556,2,True,False
sample_3,2701,557,1,False,False
sample_3,2701,558,4,True,False
sample_3,2701,559,3,False,False
sample_3,2701,560,5,False,True
sample_3,2701,561,6,True,True
sample_3,2701,562,5,False,True
sample_3,2701,563,1,False,False
sample_3,2701,564,6,True,True
sample_3,2701,565,2,True,False
sample_3,2701,566,4,True,False
sample_3,2701,567,5,False,True
sample_3,2701,568,3,False,False
sample_3,2701,569,4,True,False
sample_3,2701,570,5,False,True
sample_3,2701,571,2,True,False
sample_3,2701,572,2,True,False
sample_3,2701,573,3,False,False
sample_3,2701,574,2,True,False
sample_3,2701,575,6,True,True
sample_3,2701,576,3,False,False
sample_3,2701,577,1,False,False
sample_3,2701,578,6,True,True
sample_3,2701,579,3,False,False
sample_3,2701,580,6,True,True
sample_3,2701,581,3,False,False
sample_3,2701,582,5,False,True
sample_3,2701,583,3,False,False
sample_3,2701,584,3,False,False
sample_3,2701,585,4,True,False
sample_3,2701,586,4,True,False
sample_3,2701,587,6,True,True
sample_3,2701,588,1,False,False
sample_3,2701,589,6,True,True
sample_3,2701,590,2,True,False
sample_3,2701,591,4,True,False
sample_3,2701,592,4,True,False
sample_3,2701,593,6,True,True
sample_3,2701,594,5,False,True
sample_3,2701,595,3,False,False
sample_3,2701,596,3,False,False
sample_3,2701,597,1,False,False
sample_3,2701,598,6,True,True
sample_3,2701,599,3,False,False
sample_3,2701,600,3,False,False
sample_3,2701,601,3,False,False
sample_3,2701,602,1,False,False
sample_3,2701,603,6,True,True
sample_3,2701,604,2,True,False
sample_3,2701,605,2,True,False
sample_3,2701,606,1,False,False
sample_3,2701,607,1,False,False
sample_3,2701,608,2,True,False
sample_3,2701,609,1,False,False
sample_3,2701,610,1,False,False
sample_3,2701,611,6,True,True
sample_3,2701,612,6,True,True
sample_3,2701,613,3,False,False
sample_3,2701,614,4,True,False
sample_3,2701,615,1,False,False
sample_3,2701,616,2,True,False
sample_3,2701,617,1,False,False
sample_3,2701,618,3,False,False
sample_3,2701,619,5,False,True
sample_3,2701,620,3,False,False
sample_3,2701,621,3,False,False
sample_3,2701,622,2,True,False
sample_3,2701,623,4,True,False
sample_3,2701,624,6,True,True
sample_3,2701,625,2,True,False
sample_3,2701,626,4,True,False
sample_3,2701,627,6,True,True
sample_3,2701,628,3,False,False
sample_3,2701,629,3,False,False
sample_3,2701,630,4,True,False
sample_3,2701,631,4,True,False
sample_3,2701,632,2,True,False
sample_3,2701,633,4,True,False
sample_3,2701,634,4,True,False
sample_3,2701,635,5,False,True
sample_3,2701,636,1,False,False
sample_3,2701,637,2,True,False
sample_3,2701,638,1,False,False
sample_3,2701,639,5,False,True
sample_3,2701,640,5,False,True
sample_3,2701,641,4,True,False
sample_3,2701,642,5,False,True
sample_3,2701,643,6,True,True
sample_3,2701,644,5,False,True
sample_3,2701,645,4,True,False
sample_3,2701,646,6,True,True
sample_3,2701,647,2,True,False
sample_3,2701,648,2,True,False
sample_3,2701,649,5,False,True
sample_3,2701,650,4,True,False
sample_3,2701,651,6,True,True
sample_3,2701,652,2,True,False
sample_3,2701,653,3,False,False
sample_3,2701,654,1,False,False
sample_3,2701,655,6,True,True
sample_3,2701,656,1,False,False
sample_3,2701,657,4,True,False
sample_3,2701,658,6,True,True
sample_3,2701,659,5,False,True
sample_3,2701,660,3,False,False
sample_3,2701,661,2,True,False
sample_3,2701,662,1,False,False
sample_3,2701,663,3,False,False
sample_3,2701,664,3,False,False
sample_3,2701,665,6,True,True
sample_3,2701,666,6,True,True
sample_3,2701,667,1,False,False
sample_3,2701,668,4,True,False
sample_3,2701,669,5,False,True
sample_3,2701,670,6,True,True
sample_3,2701,671,1,False,False
sample_3,2701,672,3,False,False
sample_3,2701,673,4,True,False
sample_3,2701,674,2,True,False
sample_3,2701,675,2,True,False
sample_3,2701,676,5,False,True
sample_3,2701,677,4,True,False
sample_3,2701,678,6,True,True
sample_3,2701,679,4,True,False
